FUND_CODE,ACCRUAL_DATE,MGMT_FEE_ACCRUED,ADMIN_FEE_ACCRUED,OTHER_EXPENSE
CIF-ALT-LS-06,2025-12-15,7021.69,1404.34,573.57
CIF-ALT-LS-06,2025-12-16,7023.34,1404.67,709.07
CIF-ALT-LS-06,2025-12-17,7035.38,1407.08,604.31
CIF-ALT-LS-06,2025-12-18,7017.09,1403.42,675.09
CIF-ALT-LS-06,2025-12-19,7041.79,1408.36,558.75
CIF-ALT-LS-06,2025-12-22,7042.04,1408.41,654.23
CIF-ALT-LS-06,2025-12-23,7031.69,1406.34,699.71
CIF-ALT-LS-06,2025-12-24,7050.33,1410.07,544.38
CIF-ALT-LS-06,2025-12-25,7047.41,1409.48,545.52
CIF-ALT-LS-06,2025-12-26,7034.78,1406.96,724.04
CIF-ALT-LS-06,2025-12-29,7034.1,1406.82,660.64
CIF-ALT-LS-06,2025-12-30,7046.68,1409.34,694.42
CIF-ALT-LS-06,2025-12-31,7027.71,1405.54,655.08
