FUND_CODE,AS_OF_DATE,SECURITY_ID,QUANTITY
CIF-CAD-EQ-01,2025-01-27,10001,402860.45796
CIF-CAD-EQ-01,2025-01-27,10010,82141.233971
CIF-CAD-EQ-01,2025-01-27,10025,847223.452562
CIF-CAD-EQ-01,2025-01-27,10049,154826.336456
CIF-CAD-EQ-01,2025-01-27,10007,835419.409002
CIF-CAD-EQ-01,2025-01-27,10052,182341.682714
CIF-CAD-EQ-01,2025-01-27,10022,103208.02686
CIF-CAD-EQ-01,2025-01-27,10019,342263.994662
CIF-CAD-EQ-01,2025-01-27,10043,327298.872404
CIF-CAD-EQ-01,2025-01-27,10056,85721.59576
CIF-CAD-EQ-01,2025-01-27,10014,102173.252151
CIF-CAD-EQ-01,2025-01-28,10016,75035.082754
CIF-CAD-EQ-01,2025-01-28,10004,380208.530261
CIF-CAD-EQ-01,2025-01-28,10034,70196.809753
CIF-CAD-EQ-01,2025-01-28,10028,375153.454409
CIF-CAD-EQ-01,2025-01-28,10037,186889.523592
CIF-CAD-EQ-01,2025-01-28,10031,157712.593934
CIF-CAD-EQ-01,2025-01-28,10040,59062.995386
CIF-CAD-EQ-01,2025-01-28,10013,501458.552948
CIF-CAD-EQ-01,2025-01-28,10001,402860.45796
CIF-CAD-EQ-01,2025-01-28,10010,82141.233971
CIF-CAD-EQ-01,2025-01-28,10025,847223.452562
CIF-CAD-EQ-01,2025-01-28,10049,154826.336456
CIF-CAD-EQ-01,2025-01-28,10007,835419.409002
CIF-CAD-EQ-01,2025-01-28,10052,182341.682714
CIF-CAD-EQ-01,2025-01-28,10022,103208.02686
CIF-CAD-EQ-01,2025-01-28,10019,342263.994662
CIF-CAD-EQ-01,2025-01-28,10043,327298.872404
CIF-CAD-EQ-01,2025-01-28,10056,85721.59576
CIF-CAD-EQ-01,2025-01-28,10014,102173.252151
CIF-CAD-EQ-01,2025-01-29,10016,75035.082754
CIF-CAD-EQ-01,2025-01-29,10004,380208.530261
CIF-CAD-EQ-01,2025-01-29,10034,70196.809753
CIF-CAD-EQ-01,2025-01-29,10028,375153.454409
CIF-CAD-EQ-01,2025-01-29,10037,186889.523592
CIF-CAD-EQ-01,2025-01-29,10031,157712.593934
CIF-CAD-EQ-01,2025-01-29,10040,59062.995386
CIF-CAD-EQ-01,2025-01-29,10013,501458.552948
CIF-CAD-EQ-01,2025-01-29,10001,402860.45796
CIF-CAD-EQ-01,2025-01-29,10010,82141.233971
CIF-CAD-EQ-01,2025-01-29,10025,847223.452562
CIF-CAD-EQ-01,2025-01-29,10049,154826.336456
CIF-CAD-EQ-01,2025-01-29,10007,835419.409002
CIF-CAD-EQ-01,2025-01-29,10052,182341.682714
CIF-CAD-EQ-01,2025-01-29,10022,103208.02686
CIF-CAD-EQ-01,2025-01-29,10019,342263.994662
CIF-CAD-EQ-01,2025-01-29,10043,327298.872404
CIF-CAD-EQ-01,2025-01-29,10056,85721.59576
CIF-CAD-EQ-01,2025-01-29,10014,102173.252151
CIF-CAD-EQ-01,2025-01-30,10016,75035.082754
CIF-CAD-EQ-01,2025-01-30,10004,380208.530261
CIF-CAD-EQ-01,2025-01-30,10034,70196.809753
CIF-CAD-EQ-01,2025-01-30,10028,375153.454409
CIF-CAD-EQ-01,2025-01-30,10037,186889.523592
CIF-CAD-EQ-01,2025-01-30,10031,157712.593934
CIF-CAD-EQ-01,2025-01-30,10040,59062.995386
CIF-CAD-EQ-01,2025-01-30,10013,501458.552948
CIF-CAD-EQ-01,2025-01-30,10001,402860.45796
CIF-CAD-EQ-01,2025-01-30,10010,82141.233971
CIF-CAD-EQ-01,2025-01-30,10025,847223.452562
CIF-CAD-EQ-01,2025-01-30,10049,154826.336456
CIF-CAD-EQ-01,2025-01-30,10007,835419.409002
CIF-CAD-EQ-01,2025-01-30,10052,182341.682714
CIF-CAD-EQ-01,2025-01-30,10022,103208.02686
CIF-CAD-EQ-01,2025-01-30,10019,342263.994662
CIF-CAD-EQ-01,2025-01-30,10043,327298.872404
CIF-CAD-EQ-01,2025-01-30,10056,85721.59576
CIF-CAD-EQ-01,2025-01-30,10014,102173.252151
CIF-CAD-EQ-01,2025-01-31,10016,75035.082754
CIF-CAD-EQ-01,2025-01-31,10004,380208.530261
CIF-CAD-EQ-01,2025-01-31,10034,70196.809753
CIF-CAD-EQ-01,2025-01-31,10028,375153.454409
CIF-CAD-EQ-01,2025-01-31,10037,186889.523592
CIF-CAD-EQ-01,2025-01-31,10031,157712.593934
CIF-CAD-EQ-01,2025-01-31,10040,59062.995386
CIF-CAD-EQ-01,2025-01-31,10013,501458.552948
CIF-CAD-EQ-01,2025-01-31,10001,402860.45796
CIF-CAD-EQ-01,2025-01-31,10010,82141.233971
CIF-CAD-EQ-01,2025-01-31,10025,847223.452562
CIF-CAD-EQ-01,2025-01-31,10049,154826.336456
CIF-CAD-EQ-01,2025-01-31,10007,835419.409002
CIF-CAD-EQ-01,2025-01-31,10052,182341.682714
CIF-CAD-EQ-01,2025-01-31,10022,103208.02686
CIF-CAD-EQ-01,2025-01-31,10019,342263.994662
CIF-CAD-EQ-01,2025-01-31,10043,327298.872404
CIF-CAD-EQ-01,2025-01-31,10056,85721.59576
CIF-CAD-EQ-01,2025-01-31,10014,102173.252151
CIF-CAD-EQ-01,2025-02-03,10016,75035.082754
CIF-CAD-EQ-01,2025-02-03,10004,380208.530261
CIF-CAD-EQ-01,2025-02-03,10034,70196.809753
CIF-CAD-EQ-01,2025-02-03,10028,375153.454409
CIF-CAD-EQ-01,2025-02-03,10037,186889.523592
CIF-CAD-EQ-01,2025-02-03,10031,157712.593934
CIF-CAD-EQ-01,2025-02-03,10040,59062.995386
CIF-CAD-EQ-01,2025-02-03,10013,501458.552948
CIF-CAD-EQ-01,2025-02-03,10001,402860.45796
CIF-CAD-EQ-01,2025-02-03,10010,82141.233971
CIF-CAD-EQ-01,2025-02-03,10025,847223.452562
CIF-CAD-EQ-01,2025-02-03,10049,154826.336456
CIF-CAD-EQ-01,2025-02-03,10007,835419.409002
CIF-CAD-EQ-01,2025-02-03,10052,182341.682714
CIF-CAD-EQ-01,2025-02-03,10022,103208.02686
CIF-CAD-EQ-01,2025-02-03,10019,342263.994662
CIF-CAD-EQ-01,2025-02-03,10043,327298.872404
CIF-CAD-EQ-01,2025-02-03,10056,85721.59576
CIF-CAD-EQ-01,2025-02-03,10014,102173.252151
CIF-CAD-EQ-01,2025-02-04,10016,75035.082754
CIF-CAD-EQ-01,2025-02-04,10004,380208.530261
CIF-CAD-EQ-01,2025-02-04,10034,70196.809753
CIF-CAD-EQ-01,2025-02-04,10028,375153.454409
CIF-CAD-EQ-01,2025-02-04,10037,186889.523592
CIF-CAD-EQ-01,2025-02-04,10031,157712.593934
CIF-CAD-EQ-01,2025-02-04,10040,59062.995386
CIF-CAD-EQ-01,2025-02-04,10013,501458.552948
CIF-CAD-EQ-01,2025-02-04,10001,402860.45796
CIF-CAD-EQ-01,2025-02-04,10010,82141.233971
CIF-CAD-EQ-01,2025-02-04,10025,847223.452562
CIF-CAD-EQ-01,2025-02-04,10049,154826.336456
CIF-CAD-EQ-01,2025-02-04,10007,835419.409002
CIF-CAD-EQ-01,2025-02-04,10052,182341.682714
CIF-CAD-EQ-01,2025-02-04,10022,103208.02686
CIF-CAD-EQ-01,2025-02-04,10019,342263.994662
CIF-CAD-EQ-01,2025-02-04,10043,327298.872404
CIF-CAD-EQ-01,2025-02-04,10056,85721.59576
CIF-CAD-EQ-01,2025-02-04,10014,102173.252151
CIF-CAD-EQ-01,2025-02-05,10016,75035.082754
CIF-CAD-EQ-01,2025-02-05,10004,380208.530261
CIF-CAD-EQ-01,2025-02-05,10034,70196.809753
CIF-CAD-EQ-01,2025-02-05,10028,375153.454409
CIF-CAD-EQ-01,2025-02-05,10037,186889.523592
CIF-CAD-EQ-01,2025-02-05,10031,157712.593934
CIF-CAD-EQ-01,2025-02-05,10040,59062.995386
CIF-CAD-EQ-01,2025-02-05,10013,501458.552948
CIF-CAD-EQ-01,2025-02-05,10001,402860.45796
CIF-CAD-EQ-01,2025-02-05,10010,82141.233971
CIF-CAD-EQ-01,2025-02-05,10025,847223.452562
CIF-CAD-EQ-01,2025-02-05,10049,154826.336456
CIF-CAD-EQ-01,2025-02-05,10007,835419.409002
CIF-CAD-EQ-01,2025-02-05,10052,182341.682714
CIF-CAD-EQ-01,2025-02-05,10022,103208.02686
CIF-CAD-EQ-01,2025-02-05,10019,342263.994662
CIF-CAD-EQ-01,2025-02-05,10043,327298.872404
CIF-CAD-EQ-01,2025-02-05,10056,85721.59576
CIF-CAD-EQ-01,2025-02-05,10014,102173.252151
CIF-CAD-EQ-01,2025-02-06,10016,75035.082754
CIF-CAD-EQ-01,2025-02-06,10004,380208.530261
CIF-CAD-EQ-01,2025-02-06,10034,70196.809753
CIF-CAD-EQ-01,2025-02-06,10028,375153.454409
CIF-CAD-EQ-01,2025-02-06,10037,186889.523592
CIF-CAD-EQ-01,2025-02-06,10031,157712.593934
CIF-CAD-EQ-01,2025-02-06,10040,59062.995386
CIF-CAD-EQ-01,2025-02-06,10013,501458.552948
CIF-CAD-EQ-01,2025-02-06,10001,402860.45796
CIF-CAD-EQ-01,2025-02-06,10010,82141.233971
CIF-CAD-EQ-01,2025-02-06,10025,847223.452562
CIF-CAD-EQ-01,2025-02-06,10049,154826.336456
CIF-CAD-EQ-01,2025-02-06,10007,835419.409002
CIF-CAD-EQ-01,2025-02-06,10052,182341.682714
CIF-CAD-EQ-01,2025-02-06,10022,103208.02686
CIF-CAD-EQ-01,2025-02-06,10019,342263.994662
CIF-CAD-EQ-01,2025-02-06,10043,327298.872404
CIF-CAD-EQ-01,2025-02-06,10056,85721.59576
CIF-CAD-EQ-01,2025-02-06,10014,102173.252151
CIF-CAD-EQ-01,2025-02-07,10016,75035.082754
CIF-CAD-EQ-01,2025-02-07,10004,380208.530261
CIF-CAD-EQ-01,2025-02-07,10034,70196.809753
CIF-CAD-EQ-01,2025-02-07,10028,375153.454409
CIF-CAD-EQ-01,2025-02-07,10037,186889.523592
CIF-CAD-EQ-01,2025-02-07,10031,157712.593934
CIF-CAD-EQ-01,2025-02-07,10040,59062.995386
CIF-CAD-EQ-01,2025-02-07,10013,501458.552948
CIF-CAD-EQ-01,2025-02-07,10001,402860.45796
CIF-CAD-EQ-01,2025-02-07,10010,82141.233971
CIF-CAD-EQ-01,2025-02-07,10025,847223.452562
CIF-CAD-EQ-01,2025-02-07,10049,154826.336456
CIF-CAD-EQ-01,2025-02-07,10007,835419.409002
CIF-CAD-EQ-01,2025-02-07,10052,182341.682714
CIF-CAD-EQ-01,2025-02-07,10022,103208.02686
CIF-CAD-EQ-01,2025-02-07,10019,342263.994662
CIF-CAD-EQ-01,2025-02-07,10043,327298.872404
CIF-CAD-EQ-01,2025-02-07,10056,85721.59576
CIF-CAD-EQ-01,2025-02-07,10014,102173.252151
CIF-CAD-EQ-01,2025-02-10,10016,75035.082754
CIF-CAD-EQ-01,2025-02-10,10004,380208.530261
CIF-CAD-EQ-01,2025-02-10,10034,70196.809753
CIF-CAD-EQ-01,2025-02-10,10028,375153.454409
CIF-CAD-EQ-01,2025-02-10,10037,186889.523592
CIF-CAD-EQ-01,2025-02-10,10031,157712.593934
CIF-CAD-EQ-01,2025-02-10,10040,59062.995386
CIF-CAD-EQ-01,2025-02-10,10013,501458.552948
CIF-CAD-EQ-01,2025-02-10,10001,402860.45796
CIF-CAD-EQ-01,2025-02-10,10010,82141.233971
CIF-CAD-EQ-01,2025-02-10,10025,847223.452562
CIF-CAD-EQ-01,2025-02-10,10049,154826.336456
CIF-CAD-EQ-01,2025-02-10,10007,835419.409002
CIF-CAD-EQ-01,2025-02-10,10052,182341.682714
CIF-CAD-EQ-01,2025-02-10,10022,103208.02686
CIF-CAD-EQ-01,2025-02-10,10019,342263.994662
CIF-CAD-EQ-01,2025-02-10,10043,327298.872404
CIF-CAD-EQ-01,2025-02-10,10056,85721.59576
CIF-CAD-EQ-01,2025-02-10,10014,102173.252151
CIF-CAD-EQ-01,2025-02-11,10016,75035.082754
CIF-CAD-EQ-01,2025-02-11,10004,380208.530261
CIF-CAD-EQ-01,2025-02-11,10034,70196.809753
CIF-CAD-EQ-01,2025-02-11,10028,375153.454409
CIF-CAD-EQ-01,2025-02-11,10037,186889.523592
CIF-CAD-EQ-01,2025-02-11,10031,157712.593934
CIF-CAD-EQ-01,2025-02-11,10040,59062.995386
CIF-CAD-EQ-01,2025-02-11,10013,501458.552948
CIF-CAD-EQ-01,2025-02-11,10001,402860.45796
CIF-CAD-EQ-01,2025-02-11,10010,82141.233971
CIF-CAD-EQ-01,2025-02-11,10025,847223.452562
CIF-CAD-EQ-01,2025-02-11,10049,154826.336456
CIF-CAD-EQ-01,2025-02-11,10007,835419.409002
CIF-CAD-EQ-01,2025-02-11,10052,182341.682714
CIF-CAD-EQ-01,2025-02-11,10022,103208.02686
CIF-CAD-EQ-01,2025-02-11,10019,342263.994662
CIF-CAD-EQ-01,2025-02-11,10043,327298.872404
CIF-CAD-EQ-01,2025-02-11,10056,85721.59576
CIF-CAD-EQ-01,2025-02-11,10014,102173.252151
CIF-CAD-EQ-01,2025-02-12,10016,75035.082754
CIF-CAD-EQ-01,2025-02-12,10004,380208.530261
CIF-CAD-EQ-01,2025-02-12,10034,70196.809753
CIF-CAD-EQ-01,2025-02-12,10028,375153.454409
CIF-CAD-EQ-01,2025-02-12,10037,186889.523592
CIF-CAD-EQ-01,2025-02-12,10031,157712.593934
CIF-CAD-EQ-01,2025-02-12,10040,59062.995386
CIF-CAD-EQ-01,2025-02-12,10013,501458.552948
CIF-CAD-EQ-01,2025-02-12,10001,402860.45796
CIF-CAD-EQ-01,2025-02-12,10010,82141.233971
CIF-CAD-EQ-01,2025-02-12,10025,847223.452562
CIF-CAD-EQ-01,2025-02-12,10049,154826.336456
CIF-CAD-EQ-01,2025-02-12,10007,835419.409002
CIF-CAD-EQ-01,2025-02-12,10052,182341.682714
CIF-CAD-EQ-01,2025-02-12,10022,103208.02686
CIF-CAD-EQ-01,2025-02-12,10019,342263.994662
CIF-CAD-EQ-01,2025-02-12,10043,327298.872404
CIF-CAD-EQ-01,2025-02-12,10056,85721.59576
CIF-CAD-EQ-01,2025-02-12,10014,102173.252151
CIF-CAD-EQ-01,2025-02-13,10016,75035.082754
CIF-CAD-EQ-01,2025-02-13,10004,380208.530261
CIF-CAD-EQ-01,2025-02-13,10034,70196.809753
CIF-CAD-EQ-01,2025-02-13,10028,375153.454409
CIF-CAD-EQ-01,2025-02-13,10037,186889.523592
CIF-CAD-EQ-01,2025-02-13,10031,157712.593934
CIF-CAD-EQ-01,2025-02-13,10040,59062.995386
CIF-CAD-EQ-01,2025-02-13,10013,501458.552948
CIF-CAD-EQ-01,2025-02-13,10001,402860.45796
CIF-CAD-EQ-01,2025-02-13,10010,82141.233971
CIF-CAD-EQ-01,2025-02-13,10025,847223.452562
CIF-CAD-EQ-01,2025-02-13,10049,154826.336456
CIF-CAD-EQ-01,2025-02-13,10007,835419.409002
CIF-CAD-EQ-01,2025-02-13,10052,182341.682714
CIF-CAD-EQ-01,2025-02-13,10022,103208.02686
CIF-CAD-EQ-01,2025-02-13,10019,342263.994662
CIF-CAD-EQ-01,2025-02-13,10043,327298.872404
CIF-CAD-EQ-01,2025-02-13,10056,85721.59576
CIF-CAD-EQ-01,2025-02-13,10014,102173.252151
CIF-CAD-EQ-01,2025-02-14,10016,75035.082754
CIF-CAD-EQ-01,2025-02-14,10004,380208.530261
CIF-CAD-EQ-01,2025-02-14,10034,70196.809753
CIF-CAD-EQ-01,2025-02-14,10028,375153.454409
CIF-CAD-EQ-01,2025-02-14,10037,186889.523592
CIF-CAD-EQ-01,2025-02-14,10031,157712.593934
CIF-CAD-EQ-01,2025-02-14,10040,59062.995386
CIF-CAD-EQ-01,2025-02-14,10013,501458.552948
CIF-CAD-EQ-01,2025-02-14,10001,402860.45796
CIF-CAD-EQ-01,2025-02-14,10010,82141.233971
CIF-CAD-EQ-01,2025-02-14,10025,847223.452562
CIF-CAD-EQ-01,2025-02-14,10049,154826.336456
CIF-CAD-EQ-01,2025-02-14,10007,835419.409002
CIF-CAD-EQ-01,2025-02-14,10052,182341.682714
CIF-CAD-EQ-01,2025-02-14,10022,103208.02686
CIF-CAD-EQ-01,2025-02-14,10019,342263.994662
CIF-CAD-EQ-01,2025-02-14,10043,327298.872404
CIF-CAD-EQ-01,2025-02-14,10056,85721.59576
CIF-CAD-EQ-01,2025-02-14,10014,102173.252151
CIF-CAD-EQ-01,2025-02-17,10016,75035.082754
CIF-CAD-EQ-01,2025-02-17,10004,380208.530261
CIF-CAD-EQ-01,2025-02-17,10034,70196.809753
CIF-CAD-EQ-01,2025-02-17,10028,375153.454409
CIF-CAD-EQ-01,2025-02-17,10037,186889.523592
CIF-CAD-EQ-01,2025-02-17,10031,157712.593934
CIF-CAD-EQ-01,2025-02-17,10040,59062.995386
CIF-CAD-EQ-01,2025-02-17,10013,501458.552948
CIF-CAD-EQ-01,2025-02-17,10001,402860.45796
CIF-CAD-EQ-01,2025-02-17,10010,82141.233971
CIF-CAD-EQ-01,2025-02-17,10025,847223.452562
CIF-CAD-EQ-01,2025-02-17,10049,154826.336456
CIF-CAD-EQ-01,2025-02-17,10007,835419.409002
CIF-CAD-EQ-01,2025-02-17,10052,182341.682714
CIF-CAD-EQ-01,2025-02-17,10022,103208.02686
CIF-CAD-EQ-01,2025-02-17,10019,342263.994662
CIF-CAD-EQ-01,2025-02-17,10043,327298.872404
CIF-CAD-EQ-01,2025-02-17,10056,85721.59576
CIF-CAD-EQ-01,2025-02-17,10014,102173.252151
CIF-CAD-EQ-01,2025-02-18,10016,75035.082754
CIF-CAD-EQ-01,2025-02-18,10004,380208.530261
CIF-CAD-EQ-01,2025-02-18,10034,70196.809753
CIF-CAD-EQ-01,2025-02-18,10028,375153.454409
CIF-CAD-EQ-01,2025-02-18,10037,186889.523592
CIF-CAD-EQ-01,2025-02-18,10031,157712.593934
CIF-CAD-EQ-01,2025-02-18,10040,59062.995386
CIF-CAD-EQ-01,2025-02-18,10013,501458.552948
CIF-CAD-EQ-01,2025-02-18,10001,402860.45796
CIF-CAD-EQ-01,2025-02-18,10010,82141.233971
CIF-CAD-EQ-01,2025-02-18,10025,847223.452562
CIF-CAD-EQ-01,2025-02-18,10049,154826.336456
CIF-CAD-EQ-01,2025-02-18,10007,835419.409002
CIF-CAD-EQ-01,2025-02-18,10052,182341.682714
CIF-CAD-EQ-01,2025-02-18,10022,103208.02686
CIF-CAD-EQ-01,2025-02-18,10019,342263.994662
CIF-CAD-EQ-01,2025-02-18,10043,327298.872404
CIF-CAD-EQ-01,2025-02-18,10056,85721.59576
CIF-CAD-EQ-01,2025-02-18,10014,102173.252151
CIF-CAD-EQ-01,2025-02-19,10016,75035.082754
CIF-CAD-EQ-01,2025-02-19,10004,380208.530261
CIF-CAD-EQ-01,2025-02-19,10034,70196.809753
CIF-CAD-EQ-01,2025-02-19,10028,375153.454409
CIF-CAD-EQ-01,2025-02-19,10037,186889.523592
CIF-CAD-EQ-01,2025-02-19,10031,157712.593934
CIF-CAD-EQ-01,2025-02-19,10040,59062.995386
CIF-CAD-EQ-01,2025-02-19,10013,501458.552948
CIF-CAD-EQ-01,2025-02-19,10001,402860.45796
CIF-CAD-EQ-01,2025-02-19,10010,82141.233971
CIF-CAD-EQ-01,2025-02-19,10025,847223.452562
CIF-CAD-EQ-01,2025-02-19,10049,154826.336456
CIF-CAD-EQ-01,2025-02-19,10007,835419.409002
CIF-CAD-EQ-01,2025-02-19,10052,182341.682714
CIF-CAD-EQ-01,2025-02-19,10022,103208.02686
CIF-CAD-EQ-01,2025-02-19,10019,342263.994662
CIF-CAD-EQ-01,2025-02-19,10043,327298.872404
CIF-CAD-EQ-01,2025-02-19,10056,85721.59576
CIF-CAD-EQ-01,2025-02-19,10014,102173.252151
CIF-CAD-EQ-01,2025-02-20,10016,75035.082754
CIF-CAD-EQ-01,2025-02-20,10004,380208.530261
CIF-CAD-EQ-01,2025-02-20,10034,70196.809753
CIF-CAD-EQ-01,2025-02-20,10028,375153.454409
CIF-CAD-EQ-01,2025-02-20,10037,186889.523592
CIF-CAD-EQ-01,2025-02-20,10031,157712.593934
CIF-CAD-EQ-01,2025-02-20,10040,59062.995386
CIF-CAD-EQ-01,2025-02-20,10013,501458.552948
CIF-CAD-EQ-01,2025-02-20,10001,402860.45796
CIF-CAD-EQ-01,2025-02-20,10010,82141.233971
CIF-CAD-EQ-01,2025-02-20,10025,847223.452562
CIF-CAD-EQ-01,2025-02-20,10049,154826.336456
CIF-CAD-EQ-01,2025-02-20,10007,835419.409002
CIF-CAD-EQ-01,2025-02-20,10052,182341.682714
CIF-CAD-EQ-01,2025-02-20,10022,103208.02686
CIF-CAD-EQ-01,2025-02-20,10019,342263.994662
CIF-CAD-EQ-01,2025-02-20,10043,327298.872404
CIF-CAD-EQ-01,2025-02-20,10056,85721.59576
CIF-CAD-EQ-01,2025-02-20,10014,102173.252151
CIF-CAD-EQ-01,2025-02-21,10016,75035.082754
CIF-CAD-EQ-01,2025-02-21,10004,380208.530261
CIF-CAD-EQ-01,2025-02-21,10034,70196.809753
CIF-CAD-EQ-01,2025-02-21,10028,375153.454409
CIF-CAD-EQ-01,2025-02-21,10037,186889.523592
CIF-CAD-EQ-01,2025-02-21,10031,157712.593934
CIF-CAD-EQ-01,2025-02-21,10040,59062.995386
CIF-CAD-EQ-01,2025-02-21,10013,501458.552948
CIF-CAD-EQ-01,2025-02-21,10001,402860.45796
CIF-CAD-EQ-01,2025-02-21,10010,82141.233971
CIF-CAD-EQ-01,2025-02-21,10025,847223.452562
CIF-CAD-EQ-01,2025-02-21,10049,154826.336456
CIF-CAD-EQ-01,2025-02-21,10007,835419.409002
CIF-CAD-EQ-01,2025-02-21,10052,182341.682714
CIF-CAD-EQ-01,2025-02-21,10022,103208.02686
CIF-CAD-EQ-01,2025-02-21,10019,342263.994662
CIF-CAD-EQ-01,2025-02-21,10043,327298.872404
CIF-CAD-EQ-01,2025-02-21,10056,85721.59576
CIF-CAD-EQ-01,2025-02-21,10014,102173.252151
CIF-CAD-EQ-01,2025-02-24,10016,75035.082754
CIF-CAD-EQ-01,2025-02-24,10004,380208.530261
CIF-CAD-EQ-01,2025-02-24,10034,70196.809753
CIF-CAD-EQ-01,2025-02-24,10028,375153.454409
CIF-CAD-EQ-01,2025-02-24,10037,186889.523592
CIF-CAD-EQ-01,2025-02-24,10031,157712.593934
CIF-CAD-EQ-01,2025-02-24,10040,59062.995386
CIF-CAD-EQ-01,2025-02-24,10013,501458.552948
CIF-CAD-EQ-01,2025-02-24,10001,402860.45796
CIF-CAD-EQ-01,2025-02-24,10010,82141.233971
CIF-CAD-EQ-01,2025-02-24,10025,847223.452562
CIF-CAD-EQ-01,2025-02-24,10049,154826.336456
CIF-CAD-EQ-01,2025-02-24,10007,835419.409002
CIF-CAD-EQ-01,2025-02-24,10052,182341.682714
CIF-CAD-EQ-01,2025-02-24,10022,103208.02686
CIF-CAD-EQ-01,2025-02-24,10019,342263.994662
CIF-CAD-EQ-01,2025-02-24,10043,327298.872404
CIF-CAD-EQ-01,2025-02-24,10056,85721.59576
CIF-CAD-EQ-01,2025-02-24,10014,102173.252151
CIF-CAD-EQ-01,2025-02-25,10016,75035.082754
CIF-CAD-EQ-01,2025-02-25,10004,380208.530261
CIF-CAD-EQ-01,2025-02-25,10034,70196.809753
CIF-CAD-EQ-01,2025-02-25,10028,375153.454409
CIF-CAD-EQ-01,2025-02-25,10037,186889.523592
CIF-CAD-EQ-01,2025-02-25,10031,157712.593934
CIF-CAD-EQ-01,2025-02-25,10040,59062.995386
CIF-CAD-EQ-01,2025-02-25,10013,501458.552948
CIF-CAD-EQ-01,2025-02-25,10001,402860.45796
CIF-CAD-EQ-01,2025-02-25,10010,82141.233971
CIF-CAD-EQ-01,2025-02-25,10025,847223.452562
CIF-CAD-EQ-01,2025-02-25,10049,154826.336456
CIF-CAD-EQ-01,2025-02-25,10007,835419.409002
CIF-CAD-EQ-01,2025-02-25,10052,182341.682714
CIF-CAD-EQ-01,2025-02-25,10022,103208.02686
CIF-CAD-EQ-01,2025-02-25,10019,342263.994662
CIF-CAD-EQ-01,2025-02-25,10043,327298.872404
CIF-CAD-EQ-01,2025-02-25,10056,85721.59576
CIF-CAD-EQ-01,2025-02-25,10014,102173.252151
CIF-CAD-EQ-01,2025-02-26,10016,75035.082754
CIF-CAD-EQ-01,2025-02-26,10004,380208.530261
CIF-CAD-EQ-01,2025-02-26,10034,70196.809753
CIF-CAD-EQ-01,2025-02-26,10028,375153.454409
CIF-CAD-EQ-01,2025-02-26,10037,186889.523592
CIF-CAD-EQ-01,2025-02-26,10031,157712.593934
CIF-CAD-EQ-01,2025-02-26,10040,59062.995386
CIF-CAD-EQ-01,2025-02-26,10013,501458.552948
CIF-CAD-EQ-01,2025-02-26,10001,402860.45796
CIF-CAD-EQ-01,2025-02-26,10010,82141.233971
CIF-CAD-EQ-01,2025-02-26,10025,847223.452562
CIF-CAD-EQ-01,2025-02-26,10049,154826.336456
CIF-CAD-EQ-01,2025-02-26,10007,835419.409002
CIF-CAD-EQ-01,2025-02-26,10052,182341.682714
CIF-CAD-EQ-01,2025-02-26,10022,103208.02686
CIF-CAD-EQ-01,2025-02-26,10019,342263.994662
CIF-CAD-EQ-01,2025-02-26,10043,327298.872404
CIF-CAD-EQ-01,2025-02-26,10056,85721.59576
CIF-CAD-EQ-01,2025-02-26,10014,102173.252151
CIF-CAD-EQ-01,2025-02-27,10016,75035.082754
CIF-CAD-EQ-01,2025-02-27,10004,380208.530261
CIF-CAD-EQ-01,2025-02-27,10034,70196.809753
CIF-CAD-EQ-01,2025-02-27,10028,375153.454409
CIF-CAD-EQ-01,2025-02-27,10037,186889.523592
CIF-CAD-EQ-01,2025-02-27,10031,157712.593934
CIF-CAD-EQ-01,2025-02-27,10040,59062.995386
CIF-CAD-EQ-01,2025-02-27,10013,501458.552948
CIF-CAD-EQ-01,2025-02-27,10001,402860.45796
CIF-CAD-EQ-01,2025-02-27,10010,82141.233971
CIF-CAD-EQ-01,2025-02-27,10025,847223.452562
CIF-CAD-EQ-01,2025-02-27,10049,154826.336456
CIF-CAD-EQ-01,2025-02-27,10007,835419.409002
CIF-CAD-EQ-01,2025-02-27,10052,182341.682714
CIF-CAD-EQ-01,2025-02-27,10022,103208.02686
CIF-CAD-EQ-01,2025-02-27,10019,342263.994662
CIF-CAD-EQ-01,2025-02-27,10043,327298.872404
CIF-CAD-EQ-01,2025-02-27,10056,85721.59576
CIF-CAD-EQ-01,2025-02-27,10014,102173.252151
CIF-CAD-EQ-01,2025-02-28,10016,75035.082754
CIF-CAD-EQ-01,2025-02-28,10004,380208.530261
CIF-CAD-EQ-01,2025-02-28,10034,70196.809753
CIF-CAD-EQ-01,2025-02-28,10028,375153.454409
CIF-CAD-EQ-01,2025-02-28,10037,186889.523592
CIF-CAD-EQ-01,2025-02-28,10031,157712.593934
CIF-CAD-EQ-01,2025-02-28,10040,59062.995386
CIF-CAD-EQ-01,2025-02-28,10013,501458.552948
CIF-CAD-EQ-01,2025-02-28,10001,402860.45796
CIF-CAD-EQ-01,2025-02-28,10010,82141.233971
CIF-CAD-EQ-01,2025-02-28,10025,847223.452562
CIF-CAD-EQ-01,2025-02-28,10049,154826.336456
CIF-CAD-EQ-01,2025-02-28,10007,835419.409002
CIF-CAD-EQ-01,2025-02-28,10052,182341.682714
CIF-CAD-EQ-01,2025-02-28,10022,103208.02686
CIF-CAD-EQ-01,2025-02-28,10019,342263.994662
CIF-CAD-EQ-01,2025-02-28,10043,327298.872404
